job_id,company_id,country,industry,company_speciality,company_size,job_title,work_specialization,pay_period,average_hourly_rate
3757732177,4764.0,US,Financial Services,,7.0,"Vice President, Quant Research",Finance,YEARLY,86.96
3757732165,71001459.0,US,Information Technology & Services,Software Development,2.0,Quality Assurance Analyst,Quality Assurance,HOURLY,57.2
3757731977,434092.0,US,Retail,"We offer well-crafted, great-fitting clothing and a top-notch shopping experience that's simple and painless.",3.0,Lead Guide - Part-Time,Management,HOURLY,28.0
3757731975,166127.0,US,Facilities Services,Parking Management Services,7.0,License Plate Inventory (LPI) Agent - Driving,Sales,HOURLY,15.0
3757731923,89864.0,US,Hospitals and Health Care,Mental Health,5.0,Outpatient Mental Health Therapist (Hybrid),General Business,YEARLY,49.52
3757731896,164414.0,US,Hospitals and Health Care,Cancer,7.0,Environmental Services Tech Housekeeping,Information Technology,HOURLY,19.16
3757731887,1811868.0,US,Financial Services,,7.0,Sr UX Designer (Remote),Design,YEARLY,53.76
3757731877,39540.0,US,Truck Transportation,Freight Shipping,7.0,"Customer Service Clerk, $16.50 hr",Other,HOURLY,16.5
3757731870,7614.0,US,Manufacturing,HVAC Innovation,7.0,Sr. Product Marketing Manager (Cooling),Marketing,YEARLY,71.15
3757731858,5262.0,DK,Truck Transportation,Global transport and logistics,7.0,"Customer Service Specialist, Carrier Sales, Road US",Administrative,YEARLY,23.08
3757731790,3493.0,US,Food and Beverage Services,Marketing,7.0,Line Mechanic,Management,HOURLY,26.14
3757731785,284509.0,US,Government Relations Services,Research and Evaluation,2.0,Deputy Project Director Literacy Center,Project Management,YEARLY,55.29
3757731761,6547149.0,US,Mental Health Care,Mental health,5.0,"Registered Nurse (RN), Detox",Health Care Provider,HOURLY,46.11
3757731747,12957486.0,US,Software Development,robotics,5.0,Machine Learning Research Scientist,Other,YEARLY,100.48
3757731728,6205.0,US,IT Services and IT Consulting,Data Center & Cloud Computing,5.0,Service Desk Analyst I,General Business,HOURLY,20.43
3757731699,31439.0,US,Staffing & Recruiting,Attorneys,2.0,Legal Administrative Assistant,Legal,YEARLY,27.64
3757731678,120393.0,US,Accounting,Audit,5.0,Tax Manager or Senior Tax Manager,Accounting/Auditing,YEARLY,68.51
3757731674,1406.0,CH,Pharmaceuticals,Cardiovascular,7.0,"Cardio Territory Account Specialist – Bronx, S – Remote",Sales,YEARLY,65.29
3757731653,81480274.0,US,Mental Health Care,,4.0,PRN Masters or Licensed Clinician - Crisis Teams,Health Care Provider,HOURLY,30.14
3757731647,3486.0,GB,Staffing & Recruiting,Recruitment,6.0,Project Engineer,Engineering,YEARLY,43.27
3757731643,11818084.0,US,Hospitals and Health Care,home health care,7.0,Caregiver Stilwell,Other,HOURLY,13.25
3757731639,12601.0,US,Construction,Transportation,6.0,Paving/Chip Seal Superintendent,Management,YEARLY,48.16
3757731560,6487.0,US,Hospital & Health Care,Kidney Care,7.0,"Manager, Business System Analyst",Project Management,YEARLY,42.76
3757731552,1636633.0,US,Real Estate,Property Management,4.0,Facilities Manager - Arrive on University,Management,HOURLY,27.0
3757731544,139626.0,US,Software Development,project management software,2.0,Senior Sage Intacct Implementation Consultant,Information Technology,YEARLY,55.29
3757731513,2171947.0,US,Software Development,Internet,4.0,"Cloud DevOps Engineer, IAM",Engineering,YEARLY,78.61
3757731478,11011.0,GB,Construction,Programme strategy and set up,6.0,Architecture / Design Project Manager - Data Center Construction,Project Management,YEARLY,61.3
3757731447,3805690.0,US,IT Services and IT Consulting,Project Management,3.0,Personnel Officer,Human Resources,MONTHLY,42.78
3757731419,64923472.0,US,Staffing and Recruiting,,3.0,Human Resources Coordinator,Human Resources,YEARLY,31.25
3757731414,2031248.0,US,Hospitals and Health Care,In Home Health Care Services,5.0,Registered Nurse - RN Case Manager,Health Care Provider,HOURLY,38.0
3757731413,2031248.0,US,Hospitals and Health Care,In Home Health Care Services,5.0,Registered Nurse - RN Case Manager,Health Care Provider,HOURLY,38.0
3757731409,1491336.0,US,Research Services,Quality Mobile Research,5.0,Nurse Practitioner - NP - Clinical Research,Health Care Provider,HOURLY,80.0
3757731369,25752.0,US,Non-profit Organizations,nursing,2.0,Director of Development,Other,YEARLY,61.78
3757731367,25030011.0,US,IT Services and IT Consulting,,7.0,Tech Strategy Consultant,Business Development,YEARLY,57.02
3757731288,225521.0,US,Non-profit Organizations,health,2.0,"Specialist, Recreation Programs",Other,YEARLY,25.24
3757731265,2190.0,US,IT Services and IT Consulting,Global payments technology company,7.0,Global Co-Brand Strategy & Ops and BD MBA Intern- 2024,Other,HOURLY,53.0
3757731247,13788.0,US,Insurance,Pharmacy Benefits Management,5.0,Business Analyst I Remote,Research,YEARLY,27.99
3757731240,311841.0,US,Hospital & Health Care,surgery centers,7.0,Operating Room Manager Nursing - Limestone Surgery Center,Management,YEARLY,52.88
3757731128,28923.0,US,Retail,Retail,7.0,Retail Sales Associate,Sales,HOURLY,15.05
3757731108,18011725.0,US,Financial Services,Affordable Housing Development,,"Senior Vice President of Credit, Portfolio, and Underwriting",,YEARLY,93.75
3757731084,57284.0,US,Wholesale,Paper Products & Dispensers,4.0,Part-Time Night Warehouse Worker,Management,HOURLY,20.09
3757731083,2263179.0,US,Automotive,Manufacturing,7.0,Production Digital Mock-up - Senior Mechanical Engineer,Engineering,YEARLY,53.97
3757731065,68648187.0,US,Real Estate,,2.0,Backend Software Engineer,Engineering,YEARLY,76.92
3757730992,1262.0,DE,Financial Services,Investment Banking,7.0,Regulatory Reporting - Assistant Vice President,Legal,YEARLY,44.47
3757730988,777243.0,US,Staffing & Recruiting,Accounting,3.0,Senior Accountant,Accounting/Auditing,YEARLY,40.87
3757730986,13993483.0,US,Computer and Network Security,Computer Security,3.0,Staff Engineer,Engineering,YEARLY,96.15
3757730972,5574.0,US,"Appliances, Electrical, and Electronics Manufacturing",Design and Development,7.0,Materials Handler II,Management,HOURLY,16.0
3757730969,3088.0,US,Insurance,Insurance,7.0,Data Engineer 1,Information Technology,YEARLY,66.95
3757730963,1084320.0,FR,Pharmaceutical Manufacturing,,5.0,Shipping and Receiving Specialist,Production,YEARLY,32.64
3757730951,9370513.0,US,Manufacturing,Household Furnishings,5.0,Quilt Machine Operator - 1st Shift,Management,HOURLY,20.0
3757730930,32380.0,US,Hospitals and Health Care,Senior Care,4.0,Healthcare Account Executive,Sales,YEARLY,46.88
3757730921,76384697.0,US,Business Consulting and Services,sales operations,1.0,Chief of Staff,Consulting,HOURLY,80.0
3757730917,2307.0,US,Staffing & Recruiting,Temporary Hiring,7.0,Analytical Chemist,Quality Assurance,HOURLY,22.0
3757730907,3572530.0,US,Banking,business banking,5.0,Senior Manager - Strategic Sourcing - Team Lead,Purchasing,YEARLY,82.69
3757730853,2507852.0,US,Computer Games,Fantasy Sports,5.0,"Growth Marketing Associate, Audio",Marketing,YEARLY,32.12
3757730833,34727.0,US,Investment Banking,"Financial Technology Partners LP and FTP Securities LLC (""FT Partners""​) is the only investment banking firm focused exclusively on the financial technology sector.",3.0,Compliance Manager,Legal,YEARLY,72.12
3757730830,725097.0,US,Primary and Secondary Education,Elementary Education,6.0,Educational Administrative Coordinator,Administrative,HOURLY,31.4
3757730812,62923.0,US,Construction,Heavy Civil Construction,5.0,Roadway Superintendent,Project Management,YEARLY,54.09
3757730786,399351.0,US,Software Development,Social Media Management,5.0,Engagement Manager CCaas,Business Development,YEARLY,63.94
3757730785,46084.0,US,Banking,Banking,5.0,"SVP, Commercial Relationship Manager - Mid Mkt",Sales,YEARLY,77.6
3757730776,11777511.0,US,Food and Beverage Services,,7.0,Warehouse order selector,Management,HOURLY,22.01
3757730771,11011.0,GB,Construction,Programme strategy and set up,6.0,Program Controls Analyst – Data Center Construction,Consulting,YEARLY,61.3
3757730766,11011.0,GB,Construction,Programme strategy and set up,6.0,Electrical Project Manager – Data Center Construction,Project Management,YEARLY,60.1
3757730740,13626.0,US,Retail,retail,7.0,Quality Excellence Technology Intern,Quality Assurance,HOURLY,18.75
3757730735,19678.0,US,Retail,,5.0,Site Reliability Engineer (Remote),General Business,YEARLY,68.51
3757730663,7597308.0,US,Automotive,Robotics,5.0,"Senior/Staff Software Engineer, Ride & Fleet Services - Platform",Engineering,YEARLY,119.23
3757730603,47129.0,US,Semiconductor Manufacturing,semiconductors,5.0,"Staff Mixed Signal IC Design Engineer, Power Management",Engineering,YEARLY,69.53
3757730497,1311692.0,US,Wholesale,,2.0,Product Manager,Engineering,YEARLY,45.67
3757730492,25030011.0,US,IT Services and IT Consulting,,7.0,Oracle HCM Cloud Functional Configuration Lead Senior Manager,Information Technology,YEARLY,98.77
3757730478,27549.0,US,Banking,Personal Banking,5.0,Branch Service Manager - Show Low (AZ),Other,HOURLY,19.25
3757730450,28923.0,US,Retail,Retail,7.0,Retail Stocking Associate,Management,HOURLY,16.0
3757730424,49779.0,US,Motor Vehicle Manufacturing,,7.0,Front Parts Counter Representative,Sales,YEARLY,26.44
3757730381,598521.0,US,Hospitals and Health Care,,3.0,Nurse Practitioner or Physician Assistant,Health Care Provider,YEARLY,27.64
3757730314,2301992.0,US,Financial Services,Refinancing Student Loans,5.0,"Staff Front End Software Engineer, Lantern (Contract)",Engineering,HOURLY,113.5
3757730300,4513.0,US,Food and Beverage Services,Consumer Packaged Goods,7.0,QA Technician,Quality Assurance,YEARLY,29.83
3757730246,18998271.0,US,Retail Apparel and Fashion,children's apparel,2.0,Senior Customer Acquisition Specialist,Management,YEARLY,34.86
3757730229,586645.0,US,Information Technology & Services,Retail & CPG,2.0,Office Support Services/ Facilities Executive ,Management,YEARLY,28.85
3757730217,40904390.0,OO,Biotechnology Research,Biotechnology ,7.0,Associate Care Coordinator - REMOTE,Other,YEARLY,22.84
3757730109,166083.0,US,Retail,Bicycles,5.0,Senior Color and Graphic Designer – Helmets,Design,YEARLY,55.93
3757730104,165944.0,US,Chemicals,Industrial and Marine Coatings-Global Organization,7.0,Retail Store Associate,Sales,HOURLY,14.5
3757730004,4513.0,US,Food and Beverage Services,Consumer Packaged Goods,7.0,Finance Technology Solution Owner,Business Development,YEARLY,54.5
3757729993,13499.0,US,Mental Health Care,Behavioral Health Services,6.0,BCBA - Clinical Coordinator,Health Care Provider,YEARLY,34.21
3757729988,30953.0,US,Hospitals and Health Care,Workers'​ Compensation Services,5.0,Medical Services Coordinator I,Other,HOURLY,21.42
3757729965,602239.0,US,Hospitals and Health Care,,7.0,STNA - State Tested Nurse Aide - Full-Time -,Health Care Provider,MONTHLY,14.53
3757729950,2507852.0,US,Computer Games,Fantasy Sports,5.0,Senior Technical Designer,Design,YEARLY,66.35
3757729872,10982.0,CH,Medical Equipment Manufacturing,dental,5.0,"Nobel Biocare Sr. Director, Marketing and Training and Education (Remote-Brea, CA/Mahwah, NJ)",Marketing,YEARLY,102.67
3757729862,11011.0,GB,Construction,Programme strategy and set up,6.0,Senior Cost Manager / Estimator - Retail Construction,Consulting,YEARLY,68.51
3757729861,124802.0,US,Food and Beverage Manufacturing,,7.0,Frosting Mixer,Design,HOURLY,22.21
3757729856,15102020.0,US,Higher Education,,5.0,"Capital Projects and Contract Specialist (Administrative Analyst/Specialist Exempt II), Procurement & Contracts (532941)",Administrative,MONTHLY,41.0
3757729849,18958333.0,US,IT Services and IT Consulting,Energy Financing,1.0,Project Manager,Consulting,YEARLY,40.38
3757729844,62424.0,US,Real Estate,Multifamily Property Management,5.0,Assistant Property Manager,Administrative,HOURLY,21.0
3757729770,69920447.0,US,Biotechnology Research,,1.0,Senior Lab Equipment Technician,Engineering,YEARLY,57.69
3757729691,3235.0,DE,Pharmaceutical Manufacturing,Pharmaceuticals,7.0,Engineering Intern,Engineering,HOURLY,24.5
3757729571,76640333.0,US,Staffing and Recruiting,Temp Staffing | Direct Hire Staffing,1.0,Cost Accountant- 110k ,Accounting/Auditing,YEARLY,50.48
3757729550,838774.0,US,Software Development,Contextual Marketing,4.0,Lead Product Designer,Design,YEARLY,79.33
3757729497,2263179.0,US,Automotive,Manufacturing,7.0,Powertrain Reliability Growth Engineer for Conventional and Zero Emission Vehicle Platforms,Engineering,YEARLY,74.76
3757729449,2319.0,US,Real Estate,Commercial Real Estate Services,7.0,Senior Transaction Manager - Retail Portfolio,Finance,YEARLY,69.71
3757729431,17937.0,US,Staffing & Recruiting,Marketing,3.0,Paid Search Manager - Retail,Marketing,YEARLY,128.7
3757729427,17937.0,US,Staffing & Recruiting,Marketing,3.0,Associate Creative Director (Tech),Design,YEARLY,134.68
3757729419,16685.0,US,Construction,LEED,5.0,Project Manager - Healthcare,Project Management,YEARLY,67.31
3757729370,12902.0,US,Construction,Architecture,7.0,Assistant Transmission Engineer (Denver),Engineering,YEARLY,38.46
3757729366,76074281.0,US,Insurance,Roadside Assistance,7.0,Driving School Instructor,Management,HOURLY,16.0
3757729356,11056.0,US,Staffing & Recruiting,IT Staffing,5.0,Test Engineer,Engineering,HOURLY,47.5
3757729290,164798.0,US,Financial Services,,7.0,Senior Administrative Assistant - Office of the Chief Marketing Officer,Administrative,HOURLY,23.44
3757729214,6044.0,US,Staffing & Recruiting,Permanent Recruiting,5.0,Lead systems engineer - SCCM/intune- onsite Boston,Accounting/Auditing,YEARLY,66.11
3757729212,3635.0,US,IT Services and IT Consulting,Managed IT Services,6.0,Regional Lead Technician,Engineering,HOURLY,23.0
3757729202,18179902.0,US,Financial Services,Independent Broker/Dealer,3.0,Fixed Income Trader,Finance,YEARLY,36.06
3757729182,444038.0,US,Staffing & Recruiting,Specialized Staffing Firm,2.0,"PST Iron River, MI",Other,HOURLY,15.0
3757729175,444038.0,US,Staffing & Recruiting,Specialized Staffing Firm,2.0,Process Improvement Lead I - 8926,Management,HOURLY,54.67
3757729080,14084.0,US,Higher Education,competency-based education,6.0,"Senior Manager, Social Media",Marketing,YEARLY,63.0
3757729053,249657.0,US,Staffing & Recruiting,Information Technology,2.0,Director of Finance and Accounting,Finance,YEARLY,60.1
3757729028,8234.0,US,Packaging & Containers,foodservice,7.0,DAYS-Packaging Associate - RDP,Information Technology,HOURLY,17.03
3757728976,307494.0,US,Security & Investigations,Security Services,7.0,Security Officer,Other,HOURLY,13.0
3757728962,17875530.0,US,Staffing and Recruiting,hiring,1.0, Sage X3 Project Manager,Project Management,YEARLY,58.89
3757728924,13788.0,US,Insurance,Pharmacy Benefits Management,5.0,Application Security Engineer IT - Remote,Information Technology,YEARLY,46.39
3757728850,286379.0,LU,Financial Services,corporate administration services,6.0,Senior Associate - Compliance,Legal,YEARLY,34.13
3757728845,74364029.0,US,Staffing and Recruiting,renewable energy ,2.0,Information Technology Manager,Information Technology,YEARLY,72.12
3757728754,66890876.0,US,IT Services and IT Consulting,"Lottery games (instant ""scratchers"", draw-based, digital)",5.0,Machine Operator,Management,HOURLY,19.15
3757728753,68648187.0,US,Real Estate,,2.0,Data Engineer,Information Technology,YEARLY,72.12
3757728742,586645.0,US,Information Technology & Services,Retail & CPG,2.0,Front Desk Receptionist,Administrative,YEARLY,22.6
3757728702,3162.0,US,Higher Education,What Starts Here Changes the World,7.0,Utilities Plumber,Engineering,YEARLY,28.85
3757728662,1224492.0,US,Hospital & Health Care,Assisted Living,5.0,Culinary Assistant,Management,HOURLY,19.0
3757728606,21407.0,US,Biotechnology Research,Antibody-Drug Conjugates,5.0,Research Associate I,Research,YEARLY,34.93
3757728596,248184.0,US,Staffing & Recruiting,accounting,5.0,Network Engineer,Information Technology,YEARLY,40.87
3757728526,164798.0,US,Financial Services,,7.0,Active Directory Engineer,Engineering,YEARLY,68.85
3757728507,79815.0,US,Staffing & Recruiting,"Provide Professional Talent through Contract, RPO and Direct Hire",2.0,CNC VTL Operator - 2nd shift,Manufacturing,HOURLY,23.0
3757728458,45716.0,US,Hospitality,Hospitality,6.0,Director of Sustainability - Oasis at Death Valley,Other,YEARLY,32.75
3757728449,45716.0,US,Hospitality,Hospitality,6.0,Electrician - Grand Canyon South Rim,Management,HOURLY,20.95
3757728446,15228.0,US,Information Technology & Services,Information Technology,5.0,Anti-Money Laundering Specialist,Legal,YEARLY,21.15
3757728386,165944.0,US,Chemicals,Industrial and Marine Coatings-Global Organization,7.0,Branch Coordinator,Sales,HOURLY,12.0
3757728356,23929.0,US,Financial Services,Check Cashing Services,5.0,Customer Service Representative,Other,HOURLY,16.5
3757728349,9124.0,US,Higher Education,Automotive,5.0,Sr. Analyst FP&A Campus Operations - Remote East Coast,Finance,YEARLY,46.39
3757728281,14084.0,US,Higher Education,competency-based education,6.0,"Senior Manager, Benefits",Human Resources,YEARLY,70.53
3757728227,2224666.0,US,Hospitals and Health Care,Manual Physical Therapy,2.0,Physical Therapy Tech - Round Rock,Health Care Provider,HOURLY,13.0
3757728191,18924711.0,0,Civil Engineering,engineering,5.0,Engineering Designer - Highway/Roadway,Design,YEARLY,35.1
3757728159,43093.0,GB,Information Technology & Services,Onshore Wind,5.0,Field Engineer I - Transmission and Distribution,Engineering,YEARLY,33.65
3757727960,311841.0,US,Hospital & Health Care,surgery centers,7.0,RN PreOp - Northeast Alliance Surgery Center,Health Care Provider,HOURLY,38.5
3757727918,4513.0,US,Food and Beverage Services,Consumer Packaged Goods,7.0,Network Asset Care & Reliability Lead,Information Technology,YEARLY,54.5
3757727912,1262.0,DE,Financial Services,Investment Banking,7.0,Quality Assurance Engineer - Loans - Assistant Vice President,Engineering,YEARLY,56.49
3757727884,286379.0,LU,Financial Services,corporate administration services,6.0,Director - Compliance,Accounting/Auditing,YEARLY,74.52
3757727882,286379.0,LU,Financial Services,corporate administration services,6.0,Associate - Compliance,Legal,YEARLY,28.85
3757727867,18998271.0,US,Retail Apparel and Fashion,children's apparel,2.0,Online Customer Concierge- Digital ,Management,YEARLY,26.44
3757727835,11056.0,US,Staffing & Recruiting,IT Staffing,5.0,Computational Fluid Dynamics Analyst,Engineering,YEARLY,38.46
3757727708,211175.0,US,Research Services,atmosphere,5.0,Software Engineer II - Model Development,Engineering,YEARLY,41.85
3757727698,157356.0,US,IT Services and IT Consulting,"Agile Development (Scrum, XP, Lean)",7.0,Lead Data/Machine Learning Engineer,Engineering,YEARLY,83.65
3757727662,3162.0,US,Higher Education,What Starts Here Changes the World,7.0,Art Director,Design,YEARLY,32.21
3757727607,211175.0,US,Research Services,atmosphere,5.0,Software Engineer II - Data Assimilation,Engineering,YEARLY,41.85
3757727554,5442.0,US,Higher Education,,7.0,Office Support Assistant IV – Cardiothoracic & Vascular Surgery,General Business,HOURLY,20.44
3757727441,9316838.0,US,Biotechnology Research,Microfluidics,2.0,"Sr. Director, Quality (Medical Device/IVD)",Quality Assurance,YEARLY,123.8
3757727421,46529.0,US,Insurance,Workers'​ Compensation Insurance,4.0,Data Architect,Engineering,YEARLY,62.5
3757727379,2224666.0,US,Hospitals and Health Care,Manual Physical Therapy,2.0,Physical Therapy Tech - Georgetown,Health Care Provider,HOURLY,13.0
3757727359,249657.0,US,Staffing & Recruiting,Information Technology,2.0,Interim Assistant Controller,Accounting/Auditing,YEARLY,62.5
3757727350,18099373.0,US,Staffing and Recruiting,Recruiting,1.0,Senior EHS Specialist,Management,YEARLY,36.06
3757727274,348709.0,US,Food & Beverages,,5.0,"MF Case Packer Operator (Grade 4) - D Shift (6:00PM - 6:30AM, every other weekend required)",Legal,HOURLY,23.75
3757727198,60605.0,US,IT Services and IT Consulting,data center maintenance ,5.0,IT Hardware Support Intern,Information Technology,HOURLY,18.0
3757727081,25017.0,US,Building Materials,Engineered Structural Connectors,5.0,Maintenance Technician,Management,HOURLY,27.0
3757726979,2730.0,US,Marketing & Advertising,Digital Marketing,7.0,Sr. Production Artist,Design,YEARLY,33.34
3757726952,28923.0,US,Retail,Retail,7.0,Retail Stocking Supervisor,Management,HOURLY,19.0
3757726938,63316.0,US,Machinery Manufacturing,Packaging Machinery,4.0,North America Sales Business Development Manager,Business Development,YEARLY,60.1
3757726918,2263179.0,US,Automotive,Manufacturing,7.0,Mechanical Product Design Engineer II,Management,YEARLY,44.83
3757726895,36295.0,US,IT Services and IT Consulting,traffic,3.0,Senior Lead Software Engineer,Engineering,YEARLY,90.14
3757726851,64699205.0,US,Software Development,,2.0,Technical Sales Engineer,Sales,YEARLY,49.28
3757726839,17937.0,US,Staffing & Recruiting,Marketing,3.0,Sr. Media Planner (Freelance),Marketing,HOURLY,38.0
3757726837,17937.0,US,Staffing & Recruiting,Marketing,3.0,Marketing Specialist (Healthcare - Remote),Marketing,HOURLY,33.0
3757726824,16685.0,US,Construction,LEED,5.0,Superintendent - Healthcare,Management,YEARLY,67.31
3757726665,5442.0,US,Higher Education,,7.0,HEALTH PROGRAM ASSISTANT,Administrative,HOURLY,16.0
3757726664,5442.0,US,Higher Education,,7.0,Library Information Specialist – Journalism Library Evening Supervisor,Education,HOURLY,14.73
3757726628,248184.0,US,Staffing & Recruiting,accounting,5.0,Business Systems Analyst,Information Technology,YEARLY,46.88
3757726488,21542.0,US,Environmental Services,Contract Operations,5.0,Internship (2024) - Civil/Environment Engineering,Consulting,HOURLY,23.06
3757726459,1224492.0,US,Hospital & Health Care,Assisted Living,5.0,Resident Assistant,Administrative,HOURLY,23.45
3757726389,66935.0,US,Software Development,cloud,5.0,Front End Web Developer,Engineering,YEARLY,39.6
3757726342,1224492.0,US,Hospital & Health Care,Assisted Living,5.0,Life Enrichment Assistant,Management,HOURLY,18.35
3757726337,65137.0,US,Financial Services,Banking Technology,5.0,Customer Success Manager,Other,YEARLY,96.15
3757726297,69920447.0,US,Biotechnology Research,,1.0,Instrument Core Lead,Management,YEARLY,57.69
3757726263,10375170.0,US,IT Services and IT Consulting,Managed Services,5.0,"Field Engineer (Electronic Security) - Virtual / Sterling, VA / Phoenix, AZ / Norcross, GA / San Antonio, TX",Engineering,YEARLY,50.48
3757726227,26945.0,US,Business Consulting and Services,Marketing Analytics,5.0,Site Reliability Engineer,Engineering,YEARLY,62.5
3757726216,16199690.0,US,Software Development,Mobile Application,4.0,City Success - Program Manager,Project Management,YEARLY,48.32
3757726208,16263.0,US,Insurance,Personal Lines Insurance,5.0,"Manager, Claims (Auto)",Finance,YEARLY,37.75
3757726186,21544.0,US,Non-profit Organizations,Healthy Living,5.0,"Case Manager Lead, Res Specialist",Other,HOURLY,27.35
3757726142,1122744.0,US,Food Production,Sales Service,6.0,OP Operator,Management,HOURLY,20.0
3757726140,1122744.0,US,Food Production,Sales Service,6.0,"Specialist, KCF Operations",Management,YEARLY,28.18
3757725977,4764.0,US,Financial Services,,7.0,"VP - Custom Models Solutions, Portfolio Manager",Other,YEARLY,86.96
3757725954,3162.0,US,Higher Education,What Starts Here Changes the World,7.0,Awards Specialist in Post-Award (Office of Sponsored Projects),Other,YEARLY,26.44
3757725885,18043.0,US,Staffing & Recruiting,Finance and Accounting,5.0,Accounts Receivable & Collections Specialist,Accounting/Auditing,HOURLY,29.0
3757725801,18563.0,US,Real Estate,Luxury Apartments,5.0,Concierge,Other,HOURLY,23.0
3757725778,157356.0,US,IT Services and IT Consulting,"Agile Development (Scrum, XP, Lean)",7.0,Lead Data/Machine Learning Engineer,Engineering,YEARLY,99.76
3757725777,157356.0,US,IT Services and IT Consulting,"Agile Development (Scrum, XP, Lean)",7.0,Senior Data/Machine Learning Engineer,Engineering,YEARLY,68.27
3757725773,2737970.0,US,Financial Services,"Credit, Loan, Collections",5.0,Assistant Branch Manager,Finance,YEARLY,31.53
3757725772,2737970.0,US,Financial Services,"Credit, Loan, Collections",5.0,Branch Manager,Sales,YEARLY,52.96
3757725739,12820.0,US,Machinery,Aerial Platforms,5.0,Heavy Equipment Mechanic - Shop,Management,YEARLY,33.41
3757725701,31439.0,US,Staffing & Recruiting,Attorneys,2.0,Tax Accountant,Accounting/Auditing,YEARLY,48.08
3757725700,164798.0,US,Financial Services,,7.0,"Commercial Credit Sr Portfolio Manager II, DCS",Finance,YEARLY,62.62
3757725626,3635.0,US,IT Services and IT Consulting,Managed IT Services,6.0,Regional Lead Technician,Engineering,HOURLY,23.0
3757725625,45716.0,US,Hospitality,Hospitality,6.0,Plumber Supervisor - Grand Canyon South Rim,Management,HOURLY,23.5
3757725502,6044.0,US,Staffing & Recruiting,Permanent Recruiting,5.0,Lead systems engineer - SCCM/intune- onsite Boston,Accounting/Auditing,YEARLY,66.11
3757725495,3162.0,US,Higher Education,What Starts Here Changes the World,7.0,Director of State and Federal Programs,Sales,YEARLY,46.15
3757725479,21542.0,US,Environmental Services,Contract Operations,5.0,Wastewater Operator,Consulting,HOURLY,24.0
3757725442,249657.0,US,Staffing & Recruiting,Information Technology,2.0,Cash Application Analyst,Accounting/Auditing,HOURLY,27.5
3757725437,249657.0,US,Staffing & Recruiting,Information Technology,2.0,Principal Accountant,Accounting/Auditing,YEARLY,56.97
3757725401,19183864.0,US,Government Administration,,5.0,Administrative Assistant,Administrative,HOURLY,30.95
3757725396,3269.0,DE,Transportation/Trucking/Railroad,Logistics,7.0,Forklift Operator,Management,HOURLY,18.0
3757725304,163253.0,US,Staffing & Recruiting,Digital + Creative Staffing,3.0,Graphic Designer,Design,HOURLY,36.5
3757725170,13212.0,JP,Personal Care Product Manufacturing,Premium Beauty Products,7.0,Assistant Marketing Manager,Marketing,YEARLY,36.06
3757724945,18649640.0,US,Government Administration,,4.0,Telework Option - Support Services Analyst,Information Technology,MONTHLY,26.97
3757724941,2415821.0,US,Financial Services,Personal finance,2.0,"Solutions Consultant (Dublin, CA or USA Remote)",Business Development,YEARLY,50.48
3757724888,2190.0,US,IT Services and IT Consulting,Global payments technology company,7.0,Digital Partnership & Innovation MBA Intern- 2024,Other,HOURLY,53.0
3757724878,164798.0,US,Financial Services,,7.0,Universal Banker,Finance,HOURLY,23.91
3757724874,442167.0,US,Architecture and Planning,Architecture,2.0,Electrical PE,Design,YEARLY,48.08
3757724824,4827017.0,US,Software Development,freelancers,4.0,Customer Advocacy Manager,Other,YEARLY,51.2
3757724743,82090049.0,KR,Pharmaceutical Manufacturing,,3.0,"Associate Engineer, Automation at LOTTE Biologics",Engineering,YEARLY,35.58
3757724737,165944.0,US,Chemicals,Industrial and Marine Coatings-Global Organization,7.0,Segment Manager – Independent Refinish,Marketing,YEARLY,55.23
3757724636,21542.0,US,Environmental Services,Contract Operations,5.0,Entry-level Civil/Environmental Engineer (2024),Consulting,YEARLY,29.57
3757724610,14084.0,US,Higher Education,competency-based education,6.0,"Manager, Instruction Faculty - Masters Data Analytics program",Education,YEARLY,44.76
3757724529,2138806.0,US,Retail Apparel and Fashion,,1.0,Ecommerce Manager,Sales,YEARLY,45.67
3757724516,2582.0,US,Hospitals and Health Care,,7.0,"Program Manager, Value Based Care",Health Care Provider,MONTHLY,56.93
3757724461,2113831.0,US,Management Consulting,Software Development,5.0,Technical Operations Manager,Management,YEARLY,87.74
3757724458,2113831.0,US,Management Consulting,Software Development,5.0,Technical Writer (Remote),Marketing,YEARLY,36.06
3757724454,43093.0,GB,Information Technology & Services,Onshore Wind,5.0,Field Engineer I - Transmission and Distribution,Engineering,YEARLY,33.65
3757724434,2701.0,US,Insurance,Insurance,7.0,Claims Specialist I,Finance,YEARLY,31.9
3757724408,34341.0,US,Banking,,4.0,"Full Time Teller - Levittown *$1,000 Sign On Bonus Eligible*",Finance,HOURLY,18.0
3757724339,214212.0,US,Banking,Financial services,4.0,Contact Center/Call Center Member Consultant/Lending Specialist - Yakima,Other,HOURLY,25.53
3757724279,25017.0,US,Building Materials,Engineered Structural Connectors,5.0,Fabricator - Amada Operator (2nd Shift),Management,HOURLY,21.5
3757723992,16685.0,US,Construction,LEED,5.0,Senior Project Engineer - Healthcare,Engineering,YEARLY,50.0
3757723976,5442.0,US,Higher Education,,7.0,Office Support Assistant IV in the Division of Gastroenterology and Hepatology,General Business,HOURLY,18.41
